ENSEMBL,ENTREZID,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val
ENSG00000111249,23316,CUX2,-0.1757901,5.31557261,-0.5774844,0.56577164,0.72956168
ENSG00000196199,54737,MPHOSPH8,-0.0359087,6.64302547,-0.5774715,0.56578027,0.72956168
ENSG00000112242,1871,E2F3,-0.068181,4.04954764,-0.5773768,0.5658438,0.7295724
ENSG00000186111,23396,PIP5K1C,-0.0919095,7.25442175,-0.5770606,0.56605599,0.72972756
ENSG00000116991,57568,SIPA1L2,-0.0602523,5.82381961,-0.5770329,0.56607461,0.72972756
ENSG00000163380,56203,LMOD3,0.14024568,-0.3913004,0.57683616,0.56620665,0.72977448
ENSG00000174669,3177,SLC29A2,0.08884009,2.83955187,0.57681407,0.56622148,0.72977448
ENSG00000042445,54884,RETSAT,-0.0822978,5.72846222,-0.5766881,0.56630607,0.72981231
ENSG00000146360,2830,GPR6,0.18068309,1.04649928,0.57641398,0.56649007,0.72997823
ENSG00000111885,4121,MAN1A1,-0.1330077,4.65557217,-0.5762145,0.56662398,0.73007959
ENSG00000128645,3231,HOXD1,-0.3320915,-0.8428214,-0.5761171,0.56668942,0.7300927
ENSG00000258839,4157,MC1R,-0.1268402,0.10699639,-0.5756767,0.56698517,0.7304025
ENSG00000083123,594,BCKDHB,0.0963954,5.03394253,0.57557525,0.56705333,0.73041909
ENSG00000108091,8030,CCDC6,0.06372438,6.78793685,0.57540181,0.56716984,0.73049795
ENSG00000149084,51144,HSD17B12,-0.0739908,6.14980139,-0.5752501,0.56727174,0.73055797
ENSG00000183682,353500,BMP8A,0.13177921,0.60287026,0.57469944,0.5676418,0.7309633
ENSG00000177951,51272,BET1L,-0.0510196,5.28898309,-0.5745287,0.56775657,0.73103985
ENSG00000184602,8303,SNN,0.05573322,8.5684599,0.57415041,0.56801084,0.73125162
ENSG00000145147,9353,SLIT2,-0.1135043,4.87122302,-0.5740748,0.56806169,0.73125162
ENSG00000242715,728591,CCDC169,-0.1670272,0.49761756,-0.574037,0.56808709,0.73125162
ENSG00000167094,158248,TTC16,-0.1528676,-0.460182,-0.572894,0.5688558,0.732115
ENSG00000148655,83938,LRMDA,0.11340755,1.3852847,0.57279527,0.56892225,0.732115
ENSG00000184182,140739,UBE2F,-0.0558266,3.88878594,-0.5727926,0.56892406,0.732115
ENSG00000231925,6892,TAPBP,-0.0441005,6.28159369,-0.5725759,0.56906987,0.73223132
ENSG00000170581,6773,STAT2,0.06988211,5.91186617,0.57244954,0.56915489,0.73226939
ENSG00000196975,307,ANXA4,0.07678273,4.62189883,0.57225197,0.56928785,0.73236914
ENSG00000167889,146664,MGAT5B,-0.1017184,6.70800046,-0.5718641,0.5695489,0.73243387
ENSG00000185630,5087,PBX1,0.0717406,6.75318832,0.57181819,0.56957983,0.73243387
ENSG00000165807,145376,PPP1R36,0.14715885,-0.4952398,0.57180523,0.56958855,0.73243387
ENSG00000152332,127933,UHMK1,0.0760879,7.54232132,0.5717936,0.56959638,0.73243387
ENSG00000163558,5584,PRKCI,-0.0645301,5.26693156,-0.571762,0.56961765,0.73243387
ENSG00000177606,3725,JUN,-0.1032002,5.77940768,-0.5716014,0.56972577,0.73243387
ENSG00000103326,6650,CAPN15,-0.1588604,3.51325954,-0.5716007,0.56972622,0.73243387
ENSG00000103148,8131,NPRL3,-0.0681493,5.20702476,-0.5713323,0.56990697,0.73243475
ENSG00000136541,57471,ERMN,0.19502829,8.3181489,0.57124233,0.56996757,0.73243475
ENSG00000167578,53916,RAB4B,0.18761567,-0.8539801,0.57122095,0.56998196,0.73243475
ENSG00000171823,144699,FBXL14,0.06948506,3.74000581,0.57121446,0.56998633,0.73243475
ENSG00000198373,11060,WWP2,-0.0430026,5.90187774,-0.5711881,0.5700041,0.73243475
ENSG00000167461,4218,RAB8A,0.04848102,4.75741199,0.57095209,0.57016304,0.73256774
ENSG00000114209,11235,PDCD10,-0.0445328,5.10020779,-0.5699283,0.5708528,0.73338265
ENSG00000121989,92,ACVR2A,-0.0578529,4.17421338,-0.5694917,0.57114705,0.73368933
ENSG00000197111,5094,PCBP2,0.04150446,6.71176654,0.56915904,0.57137134,0.73390611
ENSG00000197948,89848,FCHSD1,0.12513157,2.85412638,0.5687323,0.5716591,0.73420434
ENSG00000132481,91107,TRIM47,0.16517827,4.71318088,0.56818843,0.57202594,0.73460408
ENSG00000139364,114795,TMEM132B,0.07852482,6.67854307,0.56806088,0.57211199,0.73464318
ENSG00000125945,80818,ZNF436,-0.0551011,4.8574893,-0.5678164,0.57227697,0.73473181
ENSG00000132259,1262,CNGA4,-0.1362027,-0.0361287,-0.5676778,0.57237044,0.73473181
ENSG00000119514,79695,GALNT12,0.13123615,1.20428359,0.56765605,0.57238514,0.73473181
ENSG00000141965,55527,FEM1A,0.0415158,5.65438647,0.5676289,0.57240346,0.73473181
ENSG00000153147,8467,SMARCA5,0.04593906,6.8529816,0.56746257,0.57251571,0.73480451
ENSG00000249437,4671,NAIP,0.19666712,-0.2044477,0.56691367,0.57288622,0.73514786
ENSG00000133703,3845,KRAS,-0.0791157,6.204413,-0.5669014,0.57289452,0.73514786
ENSG00000065325,9340,GLP2R,-0.2198664,1.41989591,-0.5668131,0.57295412,0.73515294
ENSG00000116212,115353,LRRC42,0.04980057,3.60514624,0.56669332,0.57303499,0.73518531
ENSG00000179271,90480,GADD45GIP1,-0.0773956,4.5495448,-0.5663965,0.57323542,0.73533044
ENSG00000110318,57562,CEP126,-0.0748676,4.8430169,-0.5663609,0.57325942,0.73533044
ENSG00000161281,1346,COX7A1,0.09303483,4.35477367,0.56627224,0.57331933,0.73533589
ENSG00000196872,343990,KIAA1211L,-0.0874629,6.29151117,-0.566179,0.5733823,0.73534526
ENSG00000176463,28232,SLCO3A1,0.10405636,5.56672122,0.56562429,0.573757,0.73571757
ENSG00000163661,5806,PTX3,-0.1966669,-0.744717,-0.5655844,0.57378397,0.73571757
ENSG00000087074,23645,PPP1R15A,-0.0899978,4.74848417,-0.5654334,0.57388601,0.735777
ENSG00000117525,2152,F3,0.19620856,6.55498931,0.56500685,0.57417422,0.73597125
ENSG00000087842,8544,PIR,-0.1173178,4.09711899,-0.5649764,0.57419478,0.73597125
ENSG00000092847,26523,AGO1,0.0422861,5.93549212,0.56496184,0.57420464,0.73597125
ENSG00000128594,64101,LRRC4,-0.101519,6.04920568,-0.5648757,0.57426285,0.73597446
ENSG00000115561,51652,CHMP3,-0.074069,6.40156771,-0.5647582,0.57434226,0.73600485
ENSG00000181222,5430,POLR2A,0.05403803,6.71259099,0.56458129,0.57446187,0.73603641
ENSG00000170006,201799,TMEM154,0.12755088,0.04868506,0.56455696,0.57447831,0.73603641
ENSG00000196663,9895,TECPR2,0.04920668,6.29740679,0.56421446,0.57470987,0.73626169
ENSG00000170325,56980,PRDM10,0.06819865,3.80455798,0.56400412,0.5748521,0.7363397
ENSG00000083520,22894,DIS3,0.03795107,5.33014945,0.56387105,0.57494209,0.7363397
ENSG00000115556,84812,PLCD4,0.10935687,1.95891955,0.56383706,0.57496507,0.7363397
ENSG00000113739,8614,STC2,0.15778018,1.13918244,0.56379474,0.57499369,0.7363397
ENSG00000130402,81,ACTN4,0.06221671,7.56347811,0.56333997,0.5753013,0.73666222
ENSG00000151062,93589,CACNA2D4,-0.1372629,-0.3708325,-0.5630385,0.57550524,0.73685194
ENSG00000023228,4719,NDUFS1,-0.0611989,7.35457874,-0.5626308,0.57578114,0.73713377
ENSG00000103227,64788,LMF1,-0.0798263,3.876678,-0.5623636,0.57596196,0.73729381
ENSG00000205423,255919,CNEP1R1,0.03916886,4.39801923,0.56214315,0.5761112,0.73741341
ENSG00000133313,55748,CNDP2,-0.0559827,7.56347562,-0.5619393,0.57624919,0.73751858
ENSG00000094914,8086,AAAS,-0.0611594,4.59165934,-0.5617361,0.5763868,0.73762325
ENSG00000023608,6617,SNAPC1,0.06290787,2.16628688,0.56125556,0.5767122,0.7379682
ENSG00000122674,51622,CCZ1,0.08527557,4.11120547,0.5608296,0.57700073,0.73825419
ENSG00000134597,51634,RBMX2,-0.0475557,3.90497719,-0.5607606,0.57704746,0.73825419
ENSG00000180616,6752,SSTR2,0.08937898,5.41476209,0.56053504,0.5772003,0.73837823
ENSG00000099991,23523,CABIN1,-0.0638452,6.17650648,-0.5603573,0.57732072,0.73839337
ENSG00000181004,166379,BBS12,-0.0641509,3.15364954,-0.5603526,0.57732391,0.73839337
ENSG00000155975,137492,VPS37A,0.03315148,5.12873307,0.56020889,0.57742131,0.73844645
ENSG00000107651,11196,SEC23IP,-0.0590233,4.37232911,-0.5597431,0.57773698,0.73877865
ENSG00000160678,6271,S100A1,-0.1002561,6.7985448,-0.5593066,0.57803294,0.7390647
ENSG00000160703,79671,NLRX1,-0.0735747,3.26587474,-0.5592482,0.57807256,0.7390647
ENSG00000105298,58509,CACTIN,-0.0903854,4.22282648,-0.5590105,0.5782337,0.73917821
ENSG00000198574,117157,SH2D1B,0.21238814,0.22323537,0.55895223,0.57827323,0.73917821
ENSG00000179889,23042,PDXDC1,0.04198022,6.13634995,0.55873149,0.57842294,0.73920295
ENSG00000140367,92912,UBE2Q2,0.04201381,5.7067884,0.55867148,0.57846364,0.73920295
ENSG00000178694,63899,NSUN3,-0.0536146,2.76767417,-0.5585341,0.57855686,0.73920295
ENSG00000113580,2908,NR3C1,0.05081327,6.43209166,0.55844005,0.57862063,0.73920295
ENSG00000132003,65249,ZSWIM4,0.07610071,2.37049045,0.55840031,0.57864759,0.73920295
ENSG00000107317,5730,PTGDS,-0.1900955,4.82386897,-0.5583652,0.57867138,0.73920295
ENSG00000102103,10084,PQBP1,-0.0501159,5.583198,-0.5583463,0.57868424,0.73920295
ENSG00000221886,63920,ZBED8,0.07564965,3.54475086,0.55792585,0.57896949,0.73949584
ENSG00000166471,440026,TMEM41B,0.05078319,5.45178009,0.55763074,0.57916976,0.73966187
ENSG00000112983,10902,BRD8,0.04102528,6.14112108,0.55734984,0.57936041,0.73966187
ENSG00000085832,2060,EPS15,-0.0531645,7.9683417,-0.5573477,0.57936187,0.73966187
ENSG00000161956,26168,SENP3,-0.0716841,2.56827483,-0.5573303,0.57937368,0.73966187
ENSG00000146463,9202,ZMYM4,0.04461012,6.13108787,0.55730776,0.57938898,0.73966187
ENSG00000184232,220323,OAF,0.11983795,5.04809785,0.55723939,0.57943539,0.73966187
ENSG00000123643,206358,SLC36A1,-0.0960672,3.95174354,-0.5570331,0.57957541,0.73976913
ENSG00000151466,132320,SCLT1,-0.0596374,2.53302602,-0.5568834,0.57967705,0.73982739
ENSG00000163918,5984,RFC4,-0.0590382,2.89841518,-0.556735,0.57977782,0.73988453
ENSG00000168904,123355,LRRC28,-0.0541994,4.40599495,-0.5566147,0.5798595,0.7399173
ENSG00000147536,84296,GINS4,0.16792148,0.43108303,0.55622162,0.58012648,0.74018648
ENSG00000145990,54438,GFOD1,0.08633479,7.00979291,0.55598986,0.5802839,0.74031585
ENSG00000100292,3162,HMOX1,0.18898715,3.42280904,0.5556674,0.58050297,0.74052382
ENSG00000143951,51057,WDPCP,-0.0596269,2.82251947,-0.5554494,0.5806511,0.74061034
ENSG00000138449,30061,SLC40A1,-0.1009977,4.13685372,-0.5554026,0.5806829,0.74061034
ENSG00000182858,79087,ALG12,-0.0667867,3.53570711,-0.5550614,0.58091475,0.74083453
ENSG00000151117,144110,TMEM86A,-0.0821029,2.43356757,-0.5548796,0.58103837,0.74092066
ENSG00000196104,50859,SPOCK3,0.11142238,7.01498604,0.55452811,0.58127728,0.74108579
ENSG00000120915,2053,EPHX2,-0.1038299,3.98402442,-0.554524,0.58128005,0.74108579
ENSG00000135596,64780,MICAL1,-0.0978619,4.83500064,-0.5543904,0.58137091,0.74112495
ENSG00000100075,6576,SLC25A1,-0.0875683,4.69202763,-0.5542402,0.58147302,0.74112495
ENSG00000088247,8570,KHSRP,-0.054964,6.22365549,-0.5542313,0.58147906,0.74112495
ENSG00000198455,158586,ZXDB,-0.0491205,4.2692478,-0.554115,0.58155818,0.7411543
ENSG00000029363,9774,BCLAF1,0.04734883,7.17638459,0.55370826,0.58183479,0.7413964
ENSG00000136367,85446,ZFHX2,0.09309897,3.53277628,0.55367065,0.58186037,0.7413964
ENSG00000137941,79739,TTLL7,0.09256876,7.25602007,0.55355016,0.58194233,0.74142933
ENSG00000101265,9770,RASSF2,0.12631484,7.55573898,0.55293338,0.58236196,0.74189241
ENSG00000127241,5648,MASP1,0.15299319,3.47023247,0.55256362,0.58261359,0.74211768
ENSG00000153707,5789,PTPRD,0.08045336,7.19417286,0.55250297,0.58265487,0.74211768
ENSG00000160075,29101,SSU72,-0.0397313,6.60585146,-0.5524259,0.5827073,0.74211768
ENSG00000133107,7223,TRPC4,-0.113465,1.01358331,-0.5522799,0.58280674,0.74217279
ENSG00000123119,64168,NECAB1,-0.096807,8.29672966,-0.551877,0.583081,0.74245048
ENSG00000111731,9847,C2CD5,-0.0615922,5.95385523,-0.5516155,0.58325907,0.74260565
ENSG00000103599,64799,IQCH,-0.1079423,0.48291192,-0.5515126,0.58332911,0.74262326
ENSG00000126458,6237,RRAS,-0.1112904,3.44090451,-0.5503734,0.58410522,0.74347502
ENSG00000274349,26149,ZNF658,0.07842894,2.07208825,0.5503653,0.58411071,0.74347502
ENSG00000147601,7013,TERF1,-0.0405432,5.24244213,-0.5497811,0.5845089,0.74391018
ENSG00000261115,100507421,TMEM178B,-0.1207469,5.79408085,-0.5495947,0.58463594,0.74400019
ENSG00000116663,26270,FBXO6,-0.0598455,3.61359081,-0.549147,0.58494121,0.74431699
ENSG00000136628,2058,EPRS,0.0471335,6.70470234,0.54887776,0.58512481,0.7444789
ENSG00000197181,55124,PIWIL2,0.16470498,0.05501492,0.54861948,0.58530096,0.74462658
ENSG00000135919,5270,SERPINE2,0.09576309,7.71575808,0.54854232,0.5853536,0.74462658
ENSG00000171621,80176,SPSB1,0.12354537,3.28819239,0.54794876,0.58575855,0.74493814
ENSG00000213516,494115,RBMXL1,0.04814642,4.97233479,0.54793075,0.58577084,0.74493814
ENSG00000142156,1291,COL6A1,0.10890641,5.64115244,0.54785381,0.58582334,0.74493814
ENSG00000100591,10598,AHSA1,0.06819894,7.08911552,0.5477453,0.58589739,0.74493814
ENSG00000170584,134492,NUDCD2,-0.053412,4.79488297,-0.5476885,0.58593615,0.74493814
ENSG00000197580,83875,BCO2,-0.102493,2.43665035,-0.5476875,0.58593682,0.74493814
ENSG00000196482,2104,ESRRG,-0.1158172,4.2541882,-0.5470264,0.58638812,0.74544018
ENSG00000109072,7448,VTN,-0.1353811,-0.0010836,-0.5467748,0.58655986,0.74552373
ENSG00000167302,146705,TEPSIN,0.0994595,3.23774861,0.54676481,0.58656669,0.74552373
ENSG00000155366,389,RHOC,0.11183584,4.89812897,0.54640743,0.58681074,0.74569987
ENSG00000140961,29948,OSGIN1,-0.18002,1.88752412,-0.5462898,0.5868911,0.74569987
ENSG00000215041,84461,NEURL4,-0.0576178,4.99517597,-0.5462694,0.58690502,0.74569987
ENSG00000007001,151531,UPP2,0.08352539,2.04645803,0.54623129,0.58693104,0.74569987
ENSG00000163219,9938,ARHGAP25,0.08252113,2.59135377,0.54608097,0.58703372,0.7457586
ENSG00000130312,64981,MRPL34,-0.0892789,4.15057525,-0.5459377,0.58713155,0.74581117
ENSG00000006837,51265,CDKL3,0.0904944,-0.1083069,0.54565043,0.58732784,0.74598879
ENSG00000116698,9887,SMG7,0.04110177,6.47096084,0.54537491,0.5875161,0.74615151
ENSG00000198642,55958,KLHL9,0.04352289,5.55742993,0.54529764,0.5875689,0.74615151
ENSG00000171097,883,KYAT1,-0.0533073,4.53105907,-0.5451181,0.58769162,0.74618033
ENSG00000151348,2132,EXT2,-0.0417695,5.26193076,-0.5450575,0.58773303,0.74618033
ENSG00000173705,26032,SUSD5,0.09300305,4.6629677,0.54490096,0.58784,0.74618033
ENSG00000183023,6546,SLC8A1,-0.1151644,6.3044088,-0.5447955,0.58791208,0.74618033
ENSG00000142552,57333,RCN3,-0.0869561,2.10126219,-0.5447378,0.58795151,0.74618033
ENSG00000102854,10232,MSLN,0.25308753,-1.2448659,0.5446932,0.58798202,0.74618033
ENSG00000178226,146547,PRSS36,0.10060855,0.65268427,0.544686,0.58798694,0.74618033
ENSG00000123607,79809,TTC21B,0.05024149,4.60268342,0.54428357,0.58826206,0.74645778
ENSG00000171241,79801,SHCBP1,-0.1174802,0.09214872,-0.5440852,0.58839769,0.74655818
ENSG00000159208,148523,CIART,0.10131134,3.04498065,0.54372568,0.58864358,0.74679844
ENSG00000119596,56252,YLPM1,0.03406039,6.29255769,0.54332084,0.5889205,0.74707803
ENSG00000117569,58155,PTBP2,-0.0424549,5.84720481,-0.5429683,0.58916167,0.74731221
ENSG00000148484,6251,RSU1,0.05402843,5.07029608,0.54287868,0.58922302,0.74731828
ENSG00000277161,284098,PIGW,-0.0807027,2.14955968,-0.542423,0.58953484,0.74762148
ENSG00000074319,7251,TSG101,-0.0373156,6.01687535,-0.542364,0.58957525,0.74762148
ENSG00000155846,133522,PPARGC1B,-0.0794798,3.49763683,-0.542253,0.58965124,0.74764608
ENSG00000142327,57140,RNPEPL1,-0.1066396,4.68580443,-0.5418482,0.58992834,0.74792565
ENSG00000133116,9365,KL,0.08278586,1.35862927,0.54164841,0.59006514,0.74795957
ENSG00000130544,79230,ZNF557,-0.0544462,2.49266433,-0.5416438,0.59006831,0.74795957
ENSG00000025293,51230,PHF20,0.04278796,5.86650639,0.54143905,0.59020851,0.74804681
ENSG00000062096,416,ARSF,0.17706188,1.19006271,0.5413779,0.59025038,0.74804681
ENSG00000276644,1602,DACH1,0.12693132,3.53605362,0.5410072,0.59050427,0.7482968
ENSG00000182771,2894,GRID1,0.05075365,5.48799394,0.54077763,0.59066153,0.74831732
ENSG00000173153,2101,ESRRA,-0.0746226,4.95600342,-0.5407495,0.59068077,0.74831732
ENSG00000025796,11231,SEC63,0.04658487,6.49813568,0.54073552,0.59069038,0.74831732
ENSG00000119121,140803,TRPM6,0.14102678,2.02559285,0.54058945,0.59079046,0.74837234
ENSG00000131015,80328,ULBP2,-0.0964153,0.74739092,-0.5404921,0.59085717,0.7483851
ENSG00000108551,51655,RASD1,0.11318957,6.62069103,0.54029908,0.59098941,0.74848084
ENSG00000112530,135138,PACRG,-0.0860041,2.94072702,-0.5399854,0.59120437,0.74854337
ENSG00000164011,51058,ZNF691,-0.0710423,2.87853738,-0.5398767,0.59127885,0.74854337
ENSG00000137221,93643,TJAP1,0.14678941,4.88060114,0.5398527,0.59129533,0.74854337
ENSG00000119522,57706,DENND1A,-0.0477076,5.87486394,-0.539798,0.59133279,0.74854337
ENSG00000185838,54584,GNB1L,-0.1208727,1.49964862,-0.5397492,0.59136627,0.74854337
ENSG00000108176,56521,DNAJC12,-0.0558794,5.15245118,-0.539731,0.59137872,0.74854337
ENSG00000152092,460,ASTN1,0.07325458,7.26875242,0.53942619,0.59158769,0.74866388
ENSG00000104312,8767,RIPK2,-0.0661762,3.16024573,-0.5393991,0.5916063,0.74866388
ENSG00000156787,93594,TBC1D31,0.0752425,2.50212409,0.53922007,0.59172901,0.74866388
ENSG00000198814,2710,GK,-0.0652391,3.04963265,-0.5391986,0.59174371,0.74866388
ENSG00000163812,51304,ZDHHC3,-0.0398714,5.546331,-0.5391789,0.59175726,0.74866388
ENSG00000144560,9686,VGLL4,0.04378358,6.05336055,0.53837873,0.592306,0.74928637
ENSG00000100403,23264,ZC3H7B,0.04619125,7.90018758,0.53823441,0.592405,0.74933986
ENSG00000126524,51119,SBDS,-0.0511452,7.26815571,-0.5378184,0.59269042,0.74962912
ENSG00000071575,28951,TRIB2,0.06256017,5.88970226,0.53726368,0.59307111,0.75003881
ENSG00000254685,8790,FPGT,0.07164849,3.10620806,0.53660101,0.59352603,0.75050262
ENSG00000197417,23729,SHPK,-0.1267326,0.6983925,-0.536564,0.59355146,0.75050262
ENSG00000115365,10314,LANCL1,-0.0864209,8.2845046,-0.5364569,0.593625,0.75052378
ENSG00000139567,94,ACVRL1,0.13498087,4.56220091,0.53590603,0.59400331,0.75075678
ENSG00000174282,57659,ZBTB4,-0.0327158,7.63106984,-0.5357943,0.59408005,0.75075678
ENSG00000103260,79006,METRN,-0.1166526,5.78260828,-0.5357909,0.59408236,0.75075678
ENSG00000171243,25928,SOSTDC1,0.15113256,3.05514866,0.53578694,0.59408511,0.75075678
ENSG00000165487,221154,MICU2,0.03177839,5.51580178,0.53577486,0.59409341,0.75075678
ENSG00000272325,11165,NUDT3,0.04418925,8.79521592,0.5353878,0.59435932,0.75091016
ENSG00000042088,55775,TDP1,-0.0547663,3.34174168,-0.5352723,0.59443866,0.75091016
ENSG00000122824,170685,NUDT10,-0.0967085,4.51088407,-0.5351682,0.5945102,0.75091016
ENSG00000177169,8408,ULK1,-0.0873144,6.3327944,-0.5351145,0.59454712,0.75091016
ENSG00000196653,91392,ZNF502,-0.0624874,2.59730107,-0.5351109,0.59454957,0.75091016
ENSG00000179673,388394,RPRML,-0.1370221,0.93006788,-0.5351019,0.59455579,0.75091016
ENSG00000198929,9722,NOS1AP,-0.0874427,5.34878841,-0.5348857,0.59470437,0.75102601
ENSG00000005059,55013,MCUB,-0.1158913,1.84605059,-0.5339483,0.59534875,0.75174206
ENSG00000184378,84517,ACTRT3,-0.1116244,0.13830741,-0.5338953,0.59538518,0.75174206
ENSG00000123600,79828,METTL8,-0.0500792,3.99712948,-0.5337585,0.59547924,0.75178898
ENSG00000159784,9715,FAM131B,-0.074015,7.06358654,-0.5334956,0.59566006,0.75183018
ENSG00000071054,9448,MAP4K4,0.12954934,8.80938617,0.5334792,0.59567134,0.75183018
ENSG00000105784,154661,RUNDC3B,-0.0803918,5.13185133,-0.5334629,0.59568259,0.75183018
ENSG00000162783,51278,IER5,-0.0772323,4.84509898,-0.5328533,0.59610193,0.75228758
ENSG00000120526,84955,NUDCD1,-0.0603036,3.96860016,-0.531943,0.59672835,0.7530062
ENSG00000099282,23555,TSPAN15,-0.1705496,4.3433999,-0.5317887,0.59683456,0.75305739
ENSG00000267796,55957,LIN37,0.14630374,-0.6712487,0.53171848,0.59688291,0.75305739
ENSG00000166135,55662,HIF1AN,-0.0365054,5.95139829,-0.5315459,0.59700171,0.75311997
ENSG00000163171,10602,CDC42EP3,-0.0634524,4.31330548,-0.5314093,0.59709577,0.75311997
ENSG00000132670,5786,PTPRA,-0.0347823,7.6431571,-0.5313115,0.5971631,0.75311997
ENSG00000103037,79918,SETD6,0.04571006,3.33265319,0.53128678,0.59718015,0.75311997
ENSG00000188295,79862,ZNF669,0.07609053,1.89544078,0.53123142,0.59721826,0.75311997
ENSG00000108924,3131,HLF,-0.0960251,7.48925937,-0.5310717,0.59732822,0.75311997
ENSG00000167323,6786,STIM1,-0.0411063,6.31890443,-0.5310669,0.59733153,0.75311997
ENSG00000254995,100534593,STX16-NPEPL1,0.20608496,-0.6453997,0.53063799,0.59762697,0.75336625
ENSG00000183397,100128569,C19orf71,-0.1653116,-0.7916451,-0.5306178,0.59764091,0.75336625
ENSG00000259956,29890,RBM15B,-0.0327442,5.56084319,-0.5305134,0.59771281,0.75338501
ENSG00000083099,57226,LYRM2,-0.0486832,6.02032958,-0.5304167,0.59777941,0.75339708
ENSG00000178033,254228,CALHM5,0.18966274,1.13705206,0.53012519,0.59798026,0.75357832
ENSG00000140057,122481,AK7,-0.1101404,1.21281094,-0.5299099,0.59812861,0.75365159
ENSG00000147100,6567,SLC16A2,-0.0583768,4.77323572,-0.5298702,0.59815595,0.75365159
ENSG00000122694,152007,GLIPR2,-0.1262424,3.83556421,-0.5297925,0.59820952,0.75365159
ENSG00000148672,2746,GLUD1,0.07997177,9.08462246,0.52970514,0.59826972,0.75365556
ENSG00000115211,8890,EIF2B4,0.04694229,4.80114609,0.52940881,0.59847396,0.75384097
ENSG00000124074,84080,ENKD1,-0.1066003,2.58277356,-0.5288362,0.59886871,0.75426629
ENSG00000172795,167227,DCP2,-0.0644306,5.77651067,-0.5286082,0.59902594,0.75439241
ENSG00000170085,375484,SIMC1,0.05599473,3.64957356,0.52847624,0.59911693,0.75443508
ENSG00000149218,23052,ENDOD1,0.08526502,6.90583307,0.52826018,0.59926594,0.75453635
ENSG00000148408,774,CACNA1B,-0.0820716,5.64526462,-0.5281157,0.59936558,0.75453635
ENSG00000278053,11056,DDX52,0.03772361,4.34764402,0.52811123,0.59936868,0.75453635
ENSG00000137841,5330,PLCB2,0.08795362,3.91687309,0.52793274,0.5994918,0.75461944
