gene_name	log2_fold_change	FDR_adjusted_p_value	ref_allele	non_ref_allele	sample_size
ENSG00000235602|POU5F1P3	-0.15947670597753	0.281080009262002	AD	Control	423
ENSG00000229132|EIF4A1P10	-0.109145792958932	0.602515645852209	AD	Control	423
ENSG00000237478|AL390023.1	0.169889815038365	0.540753924909327	AD	Control	423
ENSG00000229189|UQCRHP1	-0.0703268312461328	1.0	AD	Control	423
ENSG00000156509|FBXO43	-0.0352748018666502	0.802564665150235	AD	Control	423
ENSG00000234764|E2F6P1	0.0066620480888751	1.0	AD	Control	423
ENSG00000224244|AC073508.1	0.0355781334277992	1.0	AD	Control	423
ENSG00000225045|MTND5P27	0.126690464429107	1.0	AD	Control	423
ENSG00000230364|RPL4P3	-0.210859118548083	1.0	AD	Control	423
ENSG00000232345|MICD	0.0706883193671518	1.0	AD	Control	423
ENSG00000237642|HMGB3P5	-0.0357880108475781	1.0	AD	Control	423
ENSG00000233872|AC005033.1	0.106714119090785	1.0	AD	Control	423
ENSG00000229781|AC013444.1	0.215880324858899	1.0	AD	Control	423
ENSG00000233235|BX119321.1	0.0349056221663609	1.0	AD	Control	423
ENSG00000224859|ZNRD1	0.424697358236029	0.702810544270906	AD	Control	423
ENSG00000233025|CRYZP1	-0.0837670819427355	0.642346939278811	AD	Control	423
ENSG00000230835|AP001187.1	-0.0924926689911987	1.0	AD	Control	423
ENSG00000225109|PAIP1P1	-0.249411183974743	1.0	AD	Control	423
ENSG00000244731|C4A	0.350633900371491	0.0147804148795773	AD	Control	423
ENSG00000224941|TCF19	0.317763469358854	0.495325740624023	AD	Control	423
ENSG00000228810|PABPC1P11	0.0231503087984068	0.883632234556192	AD	Control	423
ENSG00000229815|CCNB1IP1P1	0.0585570716009342	1.0	AD	Control	423
ENSG00000225510|PCDH8P1	-0.252399203923556	0.398253996718899	AD	Control	423
ENSG00000229959|HLA-K	-0.0861304604634798	0.940675159536732	AD	Control	423
ENSG00000239257|RPL23AP1	0.227116565508093	0.0699852517472163	AD	Control	423
ENSG00000237926|AC239367.3	-0.144001035637171	0.611097993921367	AD	Control	423
ENSG00000228143|AL512649.1	0.0984048796565949	1.0	AD	Control	423
ENSG00000233229|CNOT7P1	0.0944049233275518	1.0	AD	Control	423
ENSG00000236763|TRMT112P4	-0.133739548033882	1.0	AD	Control	423
ENSG00000227590|ATP5MC1P5	0.108286280727838	0.7416223415124	AD	Control	423
ENSG00000236132|AL022331.1	0.0773651019219253	1.0	AD	Control	423
ENSG00000228941|UBE3AP2	-0.364039831683541	1.0	AD	Control	423
ENSG00000231087|FDPSP7	0.0528187401266422	0.789098303527013	AD	Control	423
ENSG00000229093|OR51AB1P	0.0790729255885904	1.0	AD	Control	423
ENSG00000235196|Z68868.1	0.0417380569809552	1.0	AD	Control	423
ENSG00000230482|ATP5MC2P3	0.103264043884629	0.503119252774266	AD	Control	423
ENSG00000229991|AKR1B1P1	0.17292150204145	1.0	AD	Control	423
ENSG00000235328|AC006946.1	-0.147269705491712	0.575080863648153	AD	Control	423
ENSG00000224083|MTCO1P11	0.133610486622441	0.358436701082298	AD	Control	423
ENSG00000243064|ABCC13	-0.0776818454991487	0.538436859292101	AD	Control	423
ENSG00000228595|PAICSP2	-0.0534567605747202	1.0	AD	Control	423
ENSG00000255964|HSPD1P12	0.0112183694421321	0.954251198415418	AD	Control	423
ENSG00000233984|RPSAP14	0.0609128776889894	0.512279359838672	AD	Control	423
ENSG00000159882|ZNF230	0.0439818538888083	0.295052734426712	AD	Control	423
ENSG00000227351|NANOGP6	-0.12815572678065	1.0	AD	Control	423
ENSG00000236136|ADORA2BP1	0.753879538268179	0.0002551310296868	AD	Control	423
ENSG00000226744|AC005326.1	-0.304560894764182	0.0572153049921282	AD	Control	423
ENSG00000224540|AC092810.1	0.173020240781429	1.0	AD	Control	423
ENSG00000234243|GPSM3	0.301848610929547	0.0280702817531642	AD	Control	423
ENSG00000226814|AL035407.1	0.0285543851154265	1.0	AD	Control	423
ENSG00000225695|HNRNPA1P35	0.146969894886989	0.452500158882644	AD	Control	423
ENSG00000230208|IFNNP1	-0.369318209965134	1.0	AD	Control	423
ENSG00000233063|SAR1AP4	0.02807252640321	0.933340176160082	AD	Control	423
ENSG00000224907|RPL21P91	-0.0094919550289543	1.0	AD	Control	423
ENSG00000249209|AP000311.1	0.142340010336139	0.667305885155382	AD	Control	423
ENSG00000215326|GPX1P2	-0.0357590726682418	1.0	AD	Control	423
ENSG00000226915|AC068137.1	-0.531468464726546	1.0	AD	Control	423
ENSG00000230614|DYNLL1P7	0.0201650943133861	1.0	AD	Control	423
ENSG00000234863|AC096644.2	0.146865254170185	1.0	AD	Control	423
ENSG00000229707|SKP1P3	0.0567806531582959	1.0	AD	Control	423
ENSG00000227507|LTB	-0.214148244730684	0.107552796615949	AD	Control	423
ENSG00000187763|OR2B7P	-0.267449281224151	1.0	AD	Control	423
ENSG00000235571|SNX18P14	-0.162410788761211	1.0	AD	Control	423
ENSG00000229165|GDI2P1	0.132843354581252	1.0	AD	Control	423
ENSG00000215151|ABCD1P2	0.0126560575785721	1.0	AD	Control	423
ENSG00000237582|POU5F1	0.258282812562489	0.478766140168943	AD	Control	423
ENSG00000228930|MTCO1P3	0.254681567113432	1.0	AD	Control	423
ENSG00000262919|CCNQ	-0.0223971723942582	0.707576120405824	AD	Control	423
ENSG00000239783|AL121776.1	0.265415300719205	1.0	AD	Control	423
ENSG00000237383|CNN2P11	0.060400276389566	1.0	AD	Control	423
ENSG00000268500|AC018755.2	-0.112939295448803	0.888566602880975	AD	Control	423
ENSG00000231280|SALL4P6	-0.271307734823606	1.0	AD	Control	423
ENSG00000277147|LINC00869	0.0151485344511287	0.761529237463881	AD	Control	423
ENSG00000226557|TRAF6P1	-0.183007482872614	1.0	AD	Control	423
ENSG00000225893|AL136231.1	-0.155574975780017	0.593416288436145	AD	Control	423
ENSG00000224365|AC073261.1	-0.136240440836344	1.0	AD	Control	423
ENSG00000213946|DNAJB1P1	0.25041792107553	1.0	AD	Control	423
ENSG00000231232|AC023141.6	-0.0375760400192645	0.787291955327185	AD	Control	423
ENSG00000225392|AC016700.1	0.0286979357911413	1.0	AD	Control	423
ENSG00000235555|SUMO1P4	-0.0013357464254064	0.997138909390316	AD	Control	423
ENSG00000231164|RPL7P56	-0.0517384648339417	1.0	AD	Control	423
ENSG00000205312|KRT17P4	0.0217942044434986	0.967785303607563	AD	Control	423
ENSG00000243104|MTND4LP14	0.0086061829567009	0.980791987507883	AD	Control	423
ENSG00000223493|SKIV2L	0.131513018338834	0.326525910728544	AD	Control	423
ENSG00000228380|MYL6BP1	-0.0450994780540399	1.0	AD	Control	423
ENSG00000223802|CERS1	0.17815996676821	0.001029681476106	AD	Control	423
ENSG00000233045|AC097523.1	-0.0988592005472115	1.0	AD	Control	423
ENSG00000184961|RPL7AP49	-0.0963151585930822	0.832309179097055	AD	Control	423
ENSG00000235905|TRIM15	-0.0812034194009961	1.0	AD	Control	423
ENSG00000227557|MTND3P9	0.0063282756109716	1.0	AD	Control	423
ENSG00000223899|SEC13P1	-0.134774159821437	0.50183036959469	AD	Control	423
ENSG00000236313|VN1R53P	0.0290550181812772	1.0	AD	Control	423
ENSG00000225224|RPS27AP12	-0.0500637056157198	0.841395744969594	AD	Control	423
ENSG00000229529|HLA-V	0.277779217444741	0.0771474383245697	AD	Control	423
ENSG00000223614|ZNF735	0.0187718794403594	1.0	AD	Control	423
ENSG00000213120|LIN28AP1	-0.171997061520113	1.0	AD	Control	423
ENSG00000175471|MCTP1	-0.102016552711564	0.048056137375802	AD	Control	423
ENSG00000230797|YY2	-0.0921230239192902	0.0815328882497687	AD	Control	423
ENSG00000277971|AC007731.5	-0.367950601604502	1.0	AD	Control	423
ENSG00000238104|PPP1R10	0.0339753633344809	0.321069972791647	AD	Control	423
ENSG00000237068|RPL5P2	0.337118347870239	0.248503282438355	AD	Control	423
ENSG00000233911|POU5F1	0.14755190750767	0.679136681494835	AD	Control	423
ENSG00000229738|AC010240.1	-0.105597463732246	1.0	AD	Control	423
ENSG00000232768|AL356320.1	-0.0243466235999341	0.937057336337975	AD	Control	423
ENSG00000114480|GBE1	-0.0245045293024557	0.785030691869879	AD	Control	423
ENSG00000235639|AC002069.1	-0.114591158018811	1.0	AD	Control	423
ENSG00000227766|AL671277.1	-0.0522190127050334	0.949294464695611	AD	Control	423
ENSG00000178055|PRSS42	0.0871487505629527	0.488086194526454	AD	Control	423
ENSG00000232399|USP17L13	0.0176996652759895	1.0	AD	Control	423
ENSG00000250361|GYPB	-0.226253120901368	0.0114908218292951	AD	Control	423
ENSG00000244219|TMEM225B	0.0098358557331462	0.903020697167692	AD	Control	423
ENSG00000229120|CYCSP4	-0.157478540435446	0.52113670438017	AD	Control	423
ENSG00000225813|AC009299.1	0.155087252063876	0.214272337091254	AD	Control	423
ENSG00000227890|PSMA2P3	-0.112378097894455	0.526055370583092	AD	Control	423
ENSG00000237757|EEF1A1P30	-0.0888659436310933	0.608966017639093	AD	Control	423
ENSG00000235178|ZNF311	-0.101082164814063	0.804026188160462	AD	Control	423
ENSG00000227296|HLA-H	0.0168321024733418	0.984870457868327	AD	Control	423
ENSG00000229194|HLA-V	0.132865324721498	0.453954272216817	AD	Control	423
ENSG00000229417|NPM1P25	-0.0783343681651579	0.716195451345887	AD	Control	423
ENSG00000224255|PDCL3P6	0.0656592322254547	0.734356901833693	AD	Control	423
ENSG00000196353|CPNE4	-0.124943223951893	0.11536788260809	AD	Control	423
ENSG00000251484|AL356488.1	-0.0286095771967153	0.903876971103611	AD	Control	423
ENSG00000225086|BX927229.1	-0.397977648238611	1.0	AD	Control	423
ENSG00000229411|MCCD1P1	0.165039532262905	1.0	AD	Control	423
ENSG00000224475|AC073900.1	0.137529295221368	1.0	AD	Control	423
ENSG00000224647|AC026954.1	-0.0378887708308376	0.865458481661786	AD	Control	423
ENSG00000230629|RPS23P8	0.110121253160303	0.767001701944805	AD	Control	423
ENSG00000226683|PWWP2AP1	-0.0955476032174653	0.693026342641816	AD	Control	423
ENSG00000232022|FAAHP1	0.103509793264635	0.312662506080712	AD	Control	423
ENSG00000228413|AC024937.1	0.320744894489269	1.0	AD	Control	423
ENSG00000229865|RPL31P54	0.0449129030754748	0.814944509377931	AD	Control	423
ENSG00000214331|AC009053.1	-0.0666761899004256	0.338756831874094	AD	Control	423
ENSG00000231130|HLA-T	-0.131136069314691	1.0	AD	Control	423
ENSG00000258659|TRIM34	0.118998957841733	0.121541065464245	AD	Control	423
ENSG00000226972|RPL12P19	-0.136739347015996	1.0	AD	Control	423
ENSG00000235307|BRD2	0.234619154867976	0.369308760276171	AD	Control	423
ENSG00000230592|RPSAP8	0.162074925165757	1.0	AD	Control	423
ENSG00000214700|C12orf71	-0.0493822232021057	0.723777520512405	AD	Control	423
ENSG00000224159|HMGB1P9	0.0404125973664167	1.0	AD	Control	423
ENSG00000226802|AL442647.2	0.117594786502379	1.0	AD	Control	423
ENSG00000231443|AC124944.2	-0.16859418167475	0.0379419520822315	AD	Control	423
ENSG00000223570|AL592045.1	0.0964828995512786	1.0	AD	Control	423
ENSG00000235115|CHCHD2P8	-0.0972462526812157	1.0	AD	Control	423
ENSG00000237558|CDY7P	0.109041900969868	1.0	AD	Control	423
ENSG00000237788|AL162615.1	-0.0884197661118565	0.615603861271735	AD	Control	423
ENSG00000284800|AC235565.2	-0.139486278819603	0.697739991654589	AD	Control	423
ENSG00000178596|GAPDHP29	-0.0092930869315792	1.0	AD	Control	423
ENSG00000226209|C8orf59P1	0.0760602535637925	1.0	AD	Control	423
ENSG00000227545|AC006455.2	-0.0783410190957362	1.0	AD	Control	423
ENSG00000229677|AC018644.1	0.0552531197863073	0.800894837847542	AD	Control	423
ENSG00000224654|UBD	1.14643765726673	1.0	AD	Control	423
ENSG00000158553|POM121L2	-0.300668480245267	0.132859952445525	AD	Control	423
ENSG00000235129|FABP7P2	0.0306656730325026	0.939298712696001	AD	Control	423
ENSG00000234202|AC104332.2	0.0586259372121042	1.0	AD	Control	423
ENSG00000171388|APLN	0.5980471553789	2.7281813884902998e-12	AD	Control	423
ENSG00000226401|AC006015.1	0.0535308163075572	1.0	AD	Control	423
ENSG00000228759|FAF2P1	-0.0401782975977591	1.0	AD	Control	423
ENSG00000168016|TRANK1	-0.264228804315894	0.0003471209325012	AD	Control	423
ENSG00000179460|EEF1A1P27	-0.323532172368613	1.0	AD	Control	423
ENSG00000228570|NUTM2E	0.0952288772181014	0.655168505600294	AD	Control	423
ENSG00000228474|OST4	0.0004439332372404	0.994830839573819	AD	Control	423
ENSG00000196436|NPIPB15	0.0025516866654566	0.991998627799943	AD	Control	423
ENSG00000226473|PPIAP62	-0.0856623635619867	1.0	AD	Control	423
ENSG00000233459|AC125238.2	-0.145752788426994	1.0	AD	Control	423
ENSG00000227799|AC012358.2	-0.145103340790567	0.0203857767338053	AD	Control	423
ENSG00000225460|AL590233.1	0.0763835759165247	0.703689973041564	AD	Control	423
ENSG00000213297|ZNF625-ZNF20	-0.0862079168220029	0.442364553235872	AD	Control	423
ENSG00000225483|RPL22P4	0.191728817597817	1.0	AD	Control	423
ENSG00000225240|AC117490.1	0.309015016681163	1.0	AD	Control	423
ENSG00000231341|VDAC1P6	0.0539337014137526	1.0	AD	Control	423
ENSG00000228662|MCCD1	-0.207159409490715	1.0	AD	Control	423
ENSG00000241859|ANOS2P	-0.289203627181775	0.250347022362496	AD	Control	423
ENSG00000230273|AC087163.1	0.0055747088704227	0.985700878968616	AD	Control	423
ENSG00000224145|TRIM15	-0.0812034194009961	1.0	AD	Control	423
ENSG00000214796|AC098934.1	-0.0790689755888355	0.241094153019776	AD	Control	423
ENSG00000234118|RPL13AP6	0.277514252659474	0.246591425046362	AD	Control	423
ENSG00000223939|PPP1R2P1	0.202506274842065	1.0	AD	Control	423
ENSG00000233311|MTCO1P54	0.181826372235062	1.0	AD	Control	423
ENSG00000224120|C6orf136	-0.0481102327175149	0.387331255306175	AD	Control	423
ENSG00000232871|SEC1P	0.0350352057869293	0.798748941290709	AD	Control	423
ENSG00000230795|HLA-K	-0.108315510243556	0.845189718262149	AD	Control	423
ENSG00000221983|UBA52	-0.0254143379473853	0.558035818514085	AD	Control	423
ENSG00000232944|AC092423.1	0.257046128480436	1.0	AD	Control	423
ENSG00000137747|TMPRSS13	-0.0363766876497167	0.754605545966037	AD	Control	423
ENSG00000248641|HMGA1P2	-0.145876856955604	0.299981817109858	AD	Control	423
ENSG00000237784|AC097713.2	0.0137542208318161	1.0	AD	Control	423
ENSG00000236527|ARF4P2	-0.19913281910041	0.176329362655164	AD	Control	423
ENSG00000237469|TUBB8P10	-0.331343237914959	1.0	AD	Control	423
ENSG00000230428|AL049542.1	0.0371901799884586	0.902555827967557	AD	Control	423
ENSG00000228520|RING1	0.0013275627949986	0.994830839573819	AD	Control	423
ENSG00000230449|RPL7P4	-0.0960766866396316	1.0	AD	Control	423
ENSG00000224241|TMEM183AP1	0.129605136359674	1.0	AD	Control	423
ENSG00000229552|HLA-T	-0.064151957927039	0.886310780185881	AD	Control	423
ENSG00000224054|AL022163.1	-0.10776813344474	1.0	AD	Control	423
ENSG00000233329|AC068287.1	0.0885818060380764	1.0	AD	Control	423
ENSG00000224608|HLA-B	0.889063305050409	0.0034827498570501	AD	Control	423
ENSG00000224412|AC022022.1	-0.0425306634573141	0.918374737163877	AD	Control	423
ENSG00000231350|MUC21	0.0066260943404954	0.965093003928693	AD	Control	423
ENSG00000230022|FNTAP2	-0.141727693773706	0.611928089006955	AD	Control	423
ENSG00000230147|AL158071.1	0.226544638800715	0.569350541347978	AD	Control	423
ENSG00000228252|COL6A4P2	-0.0300331054775685	0.855544909999801	AD	Control	423
ENSG00000225190|PLEKHM1	0.0313554089863855	0.692689790064861	AD	Control	423
ENSG00000226794|MTND1P20	0.538304189582805	1.0	AD	Control	423
ENSG00000236785|SDR42E1P5	0.0853185989368003	1.0	AD	Control	423
ENSG00000239985|AC073210.2	0.200921337063298	1.0	AD	Control	423
ENSG00000227632|AC018804.1	-0.0496595493987955	0.81085933200624	AD	Control	423
ENSG00000229636|KRT8P21	-0.0885509644515107	1.0	AD	Control	423
ENSG00000229877|PAICSP5	-0.171160794443152	0.402651203404961	AD	Control	423
ENSG00000232839|TRIM39	0.0249542896478327	0.843501778540811	AD	Control	423
ENSG00000233833|ETF1P3	0.0875660210788379	1.0	AD	Control	423
ENSG00000232610|CCT6P4	0.158089208525535	1.0	AD	Control	423
ENSG00000235449|AC098934.3	-0.0661117148216378	0.805104187340749	AD	Control	423
ENSG00000225014|KCTD9P1	0.0607271659465107	0.644844048125325	AD	Control	423
ENSG00000115592|PRKAG3	-0.0301769834792965	0.917886195885837	AD	Control	423
ENSG00000232630|PRPS1P2	-0.0378746686566047	0.780920136491701	AD	Control	423
ENSG00000236468|AC099335.1	0.0599973628842642	1.0	AD	Control	423
ENSG00000227348|MTND5P25	0.0917652749221587	0.739926134140064	AD	Control	423
ENSG00000236196|NFKBIL1	0.140724236910352	0.222098985545756	AD	Control	423
ENSG00000265107|GJA5	0.140782970480629	0.269167713640652	AD	Control	423
ENSG00000234805|AC090505.1	0.0166685590841514	0.949048705698929	AD	Control	423
ENSG00000233774|MED14P1	-0.148147891118111	1.0	AD	Control	423
ENSG00000230306|BANF1P2	-0.285081332745075	0.101963207658743	AD	Control	423
ENSG00000228728|PPIAP91	-0.446071088142231	0.0699612213590594	AD	Control	423
ENSG00000225267|RPL8P2	0.0927584489680476	1.0	AD	Control	423
ENSG00000233197|TMEM256P1	0.212883032555129	0.337639001176987	AD	Control	423
ENSG00000233604|DHFRP2	-0.158720906419619	1.0	AD	Control	423
ENSG00000232173|OR2H5P	0.164480967956118	1.0	AD	Control	423
ENSG00000224593|AC092427.1	0.0324722777191326	0.865792594529437	AD	Control	423
ENSG00000226384|GTF2H4	-0.0066997214845363	0.982604027993569	AD	Control	423
ENSG00000243519|IGLVIVOR22-2	0.202122530842235	1.0	AD	Control	423
ENSG00000229856|CYP21A1P	-0.0142252934352003	1.0	AD	Control	423
ENSG00000240845|RPL23AP1	0.227116565508093	0.0699852517472163	AD	Control	423
ENSG00000230280|HNRNPA1P59	0.150929052397774	0.553346446638827	AD	Control	423
ENSG00000232431|AC055876.1	0.226199893837756	1.0	AD	Control	423
ENSG00000223518|CSNK1A1P1	-0.0570790720245887	0.793716275421663	AD	Control	423
ENSG00000236979|NCR3	-0.0326243050239468	1.0	AD	Control	423
ENSG00000235646|MTND1P2	0.0477884921227237	0.907579759660734	AD	Control	423
ENSG00000167258|CDK12	-0.0192185778895546	0.648354587292625	AD	Control	423
ENSG00000238181|AHCYP2	-0.217568352448864	0.250374989743883	AD	Control	423
ENSG00000231484|AC023141.7	-0.0412368233828875	0.830331140018973	AD	Control	423
ENSG00000226485|RBM22P3	0.240156903096411	1.0	AD	Control	423
ENSG00000227440|ATP5MC1P4	0.525670682809231	0.0322970573754839	AD	Control	423
ENSG00000227494|USP9YP14	-0.410250923100962	0.49747970001131	AD	Control	423
ENSG00000237443|OR13D2P	-0.234284632937068	1.0	AD	Control	423
ENSG00000234017|AC022018.1	-0.353688806769316	1.0	AD	Control	423
ENSG00000228957|AL512590.1	-0.186856300014855	0.48851911081259	AD	Control	423
ENSG00000230535|BASP1P1	0.243317260370599	0.388095374145757	AD	Control	423
ENSG00000226745|AL512599.1	-0.180527687467783	0.435405574154906	AD	Control	423
ENSG00000234433|VWA7	-0.234572347727732	0.0180487442445012	AD	Control	423
ENSG00000224806|ARL5AP4	-0.0905395313103173	1.0	AD	Control	423
ENSG00000232195|TOMM22P2	-0.0736497924250774	1.0	AD	Control	423
ENSG00000232540|RPL36P19	0.175701233457832	1.0	AD	Control	423
ENSG00000230951|GPS2P2	-0.158962480292971	0.141225252751221	AD	Control	423
ENSG00000227027|HLA-T	0.157268413238504	1.0	AD	Control	423
ENSG00000233083|FTH1P6	0.108066768193684	1.0	AD	Control	423
ENSG00000232752|MTCO3P21	0.0313744101396037	0.820788897326544	AD	Control	423
ENSG00000227852|RPS29P17	0.149144414623718	1.0	AD	Control	423
ENSG00000235112|HSPE1P27	-0.0146392396407182	0.95197462281524	AD	Control	423
ENSG00000233662|CALM2P4	0.0253792567453817	1.0	AD	Control	423
ENSG00000235080|MTND5P23	-0.0297383276867693	1.0	AD	Control	423
ENSG00000236543|AL354761.1	-0.120173931592934	1.0	AD	Control	423
ENSG00000224479|AC104162.1	-0.0451539031884967	0.564015372093235	AD	Control	423
ENSG00000226632|UBE2V1P1	-0.0134052892302354	0.946659061951827	AD	Control	423
ENSG00000248235|AC037459.1	-0.0125313384261678	0.977472144301918	AD	Control	423
ENSG00000125631|HTR5BP	0.121414389839819	0.576698515434885	AD	Control	423
ENSG00000240180|RPL12P28	-0.036548546581855	0.978507628335235	AD	Control	423
ENSG00000228490|CT009496.1	0.261488677773679	0.519617850073665	AD	Control	423
ENSG00000226807|MROH5	-0.248423523238807	0.411913610274998	AD	Control	423
ENSG00000224856|AL035398.1	0.32924497502557	1.0	AD	Control	423
ENSG00000234048|FAM96AP1	-0.0253144672545526	1.0	AD	Control	423
ENSG00000233948|TRIM27	0.0530697363654208	0.623324126514039	AD	Control	423
ENSG00000240122|FABP5P11	0.0048268121961786	1.0	AD	Control	423
ENSG00000224725|CEP57L1P1	-0.17167138603101	1.0	AD	Control	423
ENSG00000233890|TCF19	0.199861033561222	0.793431245823461	AD	Control	423
ENSG00000213950|RPS10P2	0.112143093835173	0.582563667445993	AD	Control	423
ENSG00000232709|MARK2P9	0.185657064019878	0.233064245263089	AD	Control	423
ENSG00000225305|TMEM183AP1	0.129605136359674	1.0	AD	Control	423
ENSG00000236802|B3GALT4	0.0095653922091269	0.946510668480732	AD	Control	423
ENSG00000233084|RPL23AP25	0.3046225830401	0.263068621516238	AD	Control	423
ENSG00000162496|DHRS3	0.0518693197303416	0.485667764144573	AD	Control	423
ENSG00000233275|AC009238.2	0.078238730131476	1.0	AD	Control	423
ENSG00000235433|MTATP6P17	0.199879522140884	1.0	AD	Control	423
ENSG00000236949|ZNRD1	-0.0194283591036704	0.902037698348748	AD	Control	423
ENSG00000223730|Z83838.1	-0.0021113012845141	0.992410746601918	AD	Control	423
ENSG00000078319|PMS2P1	-0.103517551590524	0.055178433038373	AD	Control	423
ENSG00000232136|DUXAP7	0.0595018470862293	0.705719323515647	AD	Control	423
