MarkerName	Allele1	Allele2	Weight	Zscore	P-value	Direction
GPRC5D|ENSG00000111291	ad	control	31.00	-0.068	0.9457	?-?
UXS1|ENSG00000115652	ad	control	176.00	-0.107	0.9149	+--
SYNJ2BP-COX16|ENSG00000258644	ad	control	176.00	0.258	0.7964	+-+
BEX3|ENSG00000166681	ad	control	176.00	1.428	0.1534	+-+
ALOX15P2|ENSG00000188101	ad	control	31.00	-0.126	0.8996	?-?
USP8|ENSG00000138592	ad	control	176.00	2.149	0.03165	+++
SNX29|ENSG00000048471	ad	control	176.00	0.624	0.5325	++-
IL17RC|ENSG00000163702	ad	control	176.00	-0.300	0.7644	+--
SIGLEC17P|ENSG00000171101	ad	control	31.00	-1.135	0.2563	?-?
LOC105372173|ENSG00000263594	ad	control	31.00	-0.175	0.861	?-?
PDCD4|ENSG00000150593	ad	control	70.00	-0.029	0.9767	-+?
UBE2B|ENSG00000119048	ad	control	176.00	0.975	0.3297	+-+
LINC01607|ENSG00000272138	ad	control	31.00	0.240	0.8104	?+?
SMPD2|ENSG00000135587	ad	control	176.00	-0.170	0.8651	-+-
MACC1-AS1|ENSG00000228598	ad	control	31.00	-0.072	0.9426	?-?
GAD1|ENSG00000128683	ad	control	176.00	1.497	0.1343	+-+
MSH3|ENSG00000113318	ad	control	176.00	2.674	0.007496	+++
RPL21P4|ENSG00000240828	ad	control	31.00	0.282	0.7781	?+?
GTSF1|ENSG00000170627	ad	control	31.00	1.934	0.0531	?+?
FLVCR1|ENSG00000162769	ad	control	70.00	-0.811	0.4173	--?
TRBC1|ENSG00000211751	ad	control	31.00	0.546	0.5854	?+?
TP53INP1|ENSG00000164938	ad	control	176.00	-1.837	0.06623	-+-
RB1|ENSG00000139687	ad	control	70.00	-3.160	0.001579	--?
RRAS2|ENSG00000133818	ad	control	176.00	-1.060	0.2891	--+
F11R|ENSG00000158769	ad	control	176.00	0.149	0.8817	-++
CTPS1|ENSG00000171793	ad	control	176.00	2.074	0.03804	+-+
LOC375196|ENSG00000269210	ad	control	70.00	-0.293	0.7695	+-?
CDR2-DT|ENSG00000260790	ad	control	137.00	0.123	0.902	?-+
MASTL|ENSG00000120539	ad	control	176.00	0.028	0.9777	+--
ZBTB14|ENSG00000198081	ad	control	176.00	1.493	0.1354	-++
HSPA4L|ENSG00000164070	ad	control	176.00	-0.865	0.3873	+-+
PKMYT1|ENSG00000127564	ad	control	176.00	0.234	0.8149	+-+
COTL1|ENSG00000103187	ad	control	176.00	-1.426	0.1538	---
CDHR2|ENSG00000074276	ad	control	70.00	0.138	0.89	+-?
ZNF709|ENSG00000242852	ad	control	176.00	0.773	0.4396	+++
SMIM22|ENSG00000267795	ad	control	31.00	0.611	0.5412	?+?
BCL10-AS1|ENSG00000223653	ad	control	31.00	0.888	0.3746	?+?
SUB1P4|ENSG00000260247	ad	control	106.00	-0.307	0.759	??-
SERINC3|ENSG00000132824	ad	control	176.00	0.230	0.8178	-++
PKIA|ENSG00000171033	ad	control	70.00	-0.096	0.9234	+-?
ZNF554|ENSG00000172006	ad	control	176.00	0.738	0.4608	+-+
MTHFR|ENSG00000177000	ad	control	176.00	-0.811	0.4176	+--
SLC30A9|ENSG00000014824	ad	control	176.00	1.391	0.1641	+++
PLVAP|ENSG00000130300	ad	control	31.00	-1.135	0.2562	?-?
MTATP6P22|ENSG00000249580	ad	control	31.00	0.232	0.8168	?+?
TAS2R30|ENSG00000256188	ad	control	176.00	1.399	0.1618	+-+
SERBP1P1|ENSG00000213740	ad	control	31.00	0.743	0.4574	?+?
LINC00161|ENSG00000226935	ad	control	31.00	-0.509	0.6104	?-?
IL13|ENSG00000169194	ad	control	31.00	-0.451	0.652	?-?
B4GAT1-DT|ENSG00000255468	ad	control	137.00	-0.462	0.6438	?-+
LOC100996361|ENSG00000266365	ad	control	106.00	0.493	0.622	??+
SPRN|ENSG00000203772	ad	control	176.00	-0.547	0.5846	+--
LOC101927727|ENSG00000262003	ad	control	31.00	-0.737	0.4611	?-?
TXNIP|ENSG00000265972	ad	control	176.00	0.066	0.9473	-++
ARL17A|ENSG00000185829	ad	control	176.00	-0.805	0.4208	-+-
RNPS1P1|ENSG00000250896	ad	control	31.00	-0.436	0.6625	?-?
PRDX5|ENSG00000126432	ad	control	176.00	0.089	0.9292	+--
RN7SKP299|ENSG00000271765	ad	control	31.00	-0.208	0.8349	?-?
CYCSP23|ENSG00000253495	ad	control	137.00	-0.704	0.4815	?+-
UNC5D|ENSG00000156687	ad	control	176.00	1.281	0.2003	+-+
ALPK2|ENSG00000198796	ad	control	31.00	-1.772	0.07645	?-?
SLAMF7|ENSG00000026751	ad	control	31.00	1.196	0.2317	?+?
LINC01821|ENSG00000225539	ad	control	31.00	-1.293	0.196	?-?
LINC01537|ENSG00000227467	ad	control	106.00	-0.429	0.668	??-
TOMM40P4|ENSG00000213222	ad	control	70.00	2.679	0.007378	++?
BHLHA15|ENSG00000180535	ad	control	31.00	0.546	0.5848	?+?
LINC00882|ENSG00000242759	ad	control	176.00	1.437	0.1508	+-+
MPPED1|ENSG00000186732	ad	control	176.00	0.010	0.9918	+--
LINC02149|ENSG00000249332	ad	control	31.00	0.475	0.6348	?+?
KCNK4-CATSPERZ|ENSG00000257069	ad	control	176.00	-0.707	0.4796	+--
LINC02389|ENSG00000255693	ad	control	70.00	2.620	0.008787	+-?
7SK|ENSG00000274303	ad	control	31.00	-0.091	0.9279	?-?
BUD13-DT|ENSG00000226645	ad	control	31.00	-0.291	0.7709	?-?
YY1P1|ENSG00000230661	ad	control	106.00	-1.177	0.239	??-
LINC01562|ENSG00000203356	ad	control	31.00	1.248	0.2121	?+?
PDZRN3-AS1|ENSG00000239677	ad	control	137.00	0.266	0.79	?++
H3P4|ENSG00000213244	ad	control	70.00	-0.167	0.8676	-+?
ADPRHL1|ENSG00000153531	ad	control	176.00	-0.472	0.6368	+--
EGLN3|ENSG00000129521	ad	control	70.00	-0.355	0.7228	--?
CAV1|ENSG00000105974	ad	control	176.00	-0.864	0.3873	-+-
SLC22A14|ENSG00000144671	ad	control	70.00	-0.546	0.5849	+-?
LOC101929124|ENSG00000260599	ad	control	31.00	-0.255	0.7983	?-?
LINC00900|ENSG00000246100	ad	control	70.00	-0.171	0.8641	+-?
SSBL5P|ENSG00000236048	ad	control	31.00	-0.032	0.9744	?-?
ARHGDIB|ENSG00000111348	ad	control	176.00	-2.039	0.04143	---
AACSP1|ENSG00000250420	ad	control	31.00	-1.662	0.09652	?-?
EXD3|ENSG00000187609	ad	control	176.00	-1.095	0.2735	+--
GAPDHP23|ENSG00000235595	ad	control	137.00	-0.009	0.9925	?-+
ECT2|ENSG00000114346	ad	control	176.00	0.874	0.3823	+-+
MICA|ENSG00000183214	ad	control	70.00	-0.779	0.436	--?
ASB2|ENSG00000278693	ad	control	176.00	0.401	0.6886	+-+
FSTL3|ENSG00000070404	ad	control	176.00	-0.819	0.4126	---
GRXCR2|ENSG00000204928	ad	control	31.00	0.215	0.8298	?+?
MEIS2|ENSG00000134138	ad	control	176.00	-1.894	0.05826	--+
ARHGEF12|ENSG00000196914	ad	control	176.00	-0.182	0.8556	-++
LTF|ENSG00000012223	ad	control	176.00	0.443	0.6575	++-
ATP6|ENSG00000198899	ad	control	176.00	1.579	0.1143	++-
FAM236A|ENSG00000275520	ad	control	31.00	-0.009	0.9932	?-?
MBD1|ENSG00000141644	ad	control	176.00	0.523	0.6009	-++
SLX9|ENSG00000160256	ad	control	176.00	-0.051	0.9594	++-
SPATA7|ENSG00000042317	ad	control	176.00	0.593	0.5534	-++
LOC101929586|ENSG00000259175	ad	control	176.00	1.334	0.1824	+++
LINC00906|ENSG00000267339	ad	control	31.00	2.641	0.008267	?+?
KSR1|ENSG00000141068	ad	control	176.00	-1.375	0.1692	-+-
ATXN8OS|ENSG00000230223	ad	control	31.00	-1.689	0.09119	?-?
CASK|ENSG00000147044	ad	control	176.00	-0.512	0.6088	--+
BICDL2|ENSG00000162069	ad	control	31.00	-1.905	0.05673	?-?
CGNL1|ENSG00000128849	ad	control	176.00	-1.003	0.316	-+-
FAM240B|ENSG00000283329	ad	control	31.00	1.494	0.1352	?+?
MSH4|ENSG00000057468	ad	control	70.00	-0.083	0.9336	+-?
SPATA9|ENSG00000145757	ad	control	31.00	-0.746	0.4558	?-?
FNDC1|ENSG00000164694	ad	control	31.00	-1.174	0.2403	?-?
APBA2|ENSG00000276495	ad	control	176.00	-0.241	0.8093	+--
XPO4|ENSG00000132953	ad	control	176.00	1.418	0.1561	+-+
JAZF1-AS1|ENSG00000234336	ad	control	176.00	1.064	0.2871	+-+
SIPA1L3|ENSG00000105738	ad	control	176.00	-1.489	0.1365	---
TNFAIP2|ENSG00000185215	ad	control	176.00	-0.935	0.3496	+--
MROH2B|ENSG00000171495	ad	control	31.00	-0.032	0.9744	?-?
RGS7BP|ENSG00000186479	ad	control	176.00	1.711	0.08715	+-+
MIR3117|ENSG00000264720	ad	control	31.00	-0.793	0.4279	?-?
SURF2|ENSG00000148291	ad	control	176.00	0.133	0.8945	+--
CATSPER3|ENSG00000152705	ad	control	31.00	0.977	0.3285	?+?
LOC100421093|ENSG00000217060	ad	control	106.00	0.030	0.976	??+
LINC02101|ENSG00000248132	ad	control	31.00	0.232	0.8168	?+?
ZFPM2|ENSG00000169946	ad	control	70.00	-0.108	0.9142	+-?
RNF216|ENSG00000011275	ad	control	70.00	-2.417	0.01564	--?
DHX35|ENSG00000101452	ad	control	70.00	2.246	0.02469	++?
SCIMP|ENSG00000161929	ad	control	176.00	-1.419	0.1559	--+
LAMC1|ENSG00000135862	ad	control	176.00	-2.970	0.002979	---
CHRD|ENSG00000090539	ad	control	176.00	0.021	0.983	+--
ASAH1-AS1|ENSG00000245281	ad	control	137.00	0.871	0.3839	?++
NRIP3|ENSG00000175352	ad	control	70.00	0.214	0.8309	+-?
CFAP221|ENSG00000163075	ad	control	176.00	0.929	0.3529	+-+
RLIG1|ENSG00000133641	ad	control	176.00	0.480	0.6312	--+
LYPD9P|ENSG00000229703	ad	control	31.00	-0.120	0.9045	?-?
JMY|ENSG00000152409	ad	control	176.00	2.125	0.03362	+++
MVB12A|ENSG00000141971	ad	control	176.00	-1.396	0.1626	-+-
OSBP2|ENSG00000184792	ad	control	70.00	1.388	0.165	++?
ELOA-AS1|ENSG00000236810	ad	control	31.00	0.573	0.5667	?+?
LINC01800|ENSG00000234572	ad	control	31.00	-0.575	0.5652	?-?
KRT18P19|ENSG00000213601	ad	control	31.00	0.022	0.9827	?+?
RNU6ATAC12P|ENSG00000252351	ad	control	31.00	0.338	0.7353	?+?
LFNG|ENSG00000106003	ad	control	176.00	-1.224	0.2208	---
NFXL1|ENSG00000170448	ad	control	176.00	2.464	0.01375	+++
SLC1A4|ENSG00000115902	ad	control	176.00	-0.860	0.3896	--+
SNORD115-27|ENSG00000201300	ad	control	31.00	-0.009	0.9932	?-?
GPC3|ENSG00000147257	ad	control	31.00	1.438	0.1504	?+?
SNORD31B|ENSG00000201847	ad	control	31.00	-0.090	0.9285	?-?
INSM2|ENSG00000168348	ad	control	70.00	-0.569	0.5691	+-?
RNVU1-15|ENSG00000207205	ad	control	106.00	0.181	0.856	??+
TLE6|ENSG00000104953	ad	control	31.00	-2.382	0.01724	?-?
ND3|ENSG00000198840	ad	control	176.00	0.242	0.8091	-+-
IGHV4-39|ENSG00000211959	ad	control	31.00	-0.465	0.6416	?-?
DHX38|ENSG00000140829	ad	control	176.00	0.647	0.5174	-++
RGP1|ENSG00000107185	ad	control	70.00	2.430	0.0151	++?
PNRC2|ENSG00000189266	ad	control	176.00	-0.028	0.978	-++
CIP2A|ENSG00000163507	ad	control	176.00	1.266	0.2054	+-+
CBARP|ENSG00000099625	ad	control	176.00	0.115	0.9082	+--
CHST5|ENSG00000135702	ad	control	70.00	-1.212	0.2253	--?
LPCAT4|ENSG00000176454	ad	control	70.00	0.141	0.8881	+-?
CES4A|ENSG00000172824	ad	control	176.00	1.737	0.08244	+-+
PRSS33|ENSG00000103355	ad	control	31.00	0.501	0.6165	?+?
GNLY|ENSG00000115523	ad	control	137.00	0.205	0.8374	?++
RAI1|ENSG00000108557	ad	control	176.00	0.199	0.8423	+-+
RNF112|ENSG00000128482	ad	control	176.00	1.396	0.1627	+-+
CERT1|ENSG00000113163	ad	control	176.00	0.740	0.4596	-++
CCNA1|ENSG00000133101	ad	control	176.00	0.499	0.618	+-+
CRACD|ENSG00000109265	ad	control	176.00	0.265	0.7909	-++
THOC3|ENSG00000051596	ad	control	70.00	-0.380	0.7039	--?
C1orf146|ENSG00000203910	ad	control	31.00	-0.066	0.9477	?-?
CFAP44-AS1|ENSG00000243849	ad	control	31.00	-0.094	0.9247	?-?
GOT2P6|ENSG00000214745	ad	control	31.00	-0.016	0.9873	?-?
LOC105375754|ENSG00000286010	ad	control	31.00	-0.118	0.9064	?-?
HMGN2P5|ENSG00000234664	ad	control	176.00	0.557	0.5773	+--
UAP1-DT|ENSG00000259788	ad	control	137.00	0.390	0.6962	?-+
MGME1|ENSG00000125871	ad	control	176.00	-1.966	0.04929	-++
AURKAP1|ENSG00000213033	ad	control	31.00	-0.038	0.9693	?-?
HNRNPA1P14|ENSG00000227638	ad	control	176.00	0.317	0.751	++-
ALG1L14P|ENSG00000250268	ad	control	31.00	-0.982	0.3259	?-?
CCDC192|ENSG00000230561	ad	control	137.00	0.265	0.7907	?++
RPL7P56|ENSG00000231164	ad	control	31.00	0.347	0.7283	?+?
ARVCF|ENSG00000099889	ad	control	176.00	-1.059	0.2897	---
ASIP|ENSG00000101440	ad	control	31.00	-0.371	0.7106	?-?
ZFHX4-AS1|ENSG00000253661	ad	control	176.00	0.320	0.749	+--
LOC124900350|ENSG00000212270	ad	control	31.00	-0.009	0.9932	?-?
KNG1|ENSG00000113889	ad	control	31.00	-0.049	0.9606	?-?
LOC124901296|ENSG00000272907	ad	control	31.00	-0.920	0.3573	?-?
NIF3L1|ENSG00000196290	ad	control	176.00	0.868	0.3856	++-
EGR1|ENSG00000120738	ad	control	176.00	0.649	0.5164	+-+
ISYNA1|ENSG00000105655	ad	control	176.00	-1.787	0.074	-+-
RNF32-DT|ENSG00000182648	ad	control	176.00	-0.585	0.5587	---
ACOT1|ENSG00000184227	ad	control	176.00	-1.311	0.1897	+--
CDCA2|ENSG00000184661	ad	control	31.00	0.908	0.3638	?+?
FOXCUT|ENSG00000280916	ad	control	137.00	0.358	0.7206	?++
SNPH|ENSG00000101298	ad	control	176.00	-0.997	0.3189	+--
NEMP2-DT|ENSG00000233654	ad	control	31.00	1.962	0.04982	?+?
WNK3|ENSG00000196632	ad	control	176.00	0.396	0.692	+-+
LOC100420514|ENSG00000251352	ad	control	31.00	-0.050	0.9605	?-?
MYH9-DT|ENSG00000223695	ad	control	137.00	-0.492	0.6226	?+-
LGALSL-DT|ENSG00000223935	ad	control	137.00	0.353	0.7243	?-+
GLUD1P3|ENSG00000250959	ad	control	31.00	-0.146	0.8836	?-?
COG5|ENSG00000284369	ad	control	176.00	-0.151	0.8796	--+
CCT5|ENSG00000150753	ad	control	176.00	-1.849	0.06443	---
C2orf49-DT|ENSG00000272994	ad	control	70.00	3.512	0.0004454	++?
RPLP1|ENSG00000137818	ad	control	176.00	-1.339	0.1805	-+-
ZNF490|ENSG00000188033	ad	control	176.00	-0.136	0.8917	+-+
TSACC|ENSG00000163467	ad	control	31.00	-1.177	0.2393	?-?
HERC2P6|ENSG00000261418	ad	control	31.00	0.021	0.9831	?+?
VCPIP1|ENSG00000175073	ad	control	176.00	0.315	0.753	--+
PACERR|ENSG00000273129	ad	control	137.00	-0.475	0.6347	?--
MYF6|ENSG00000111046	ad	control	31.00	-0.698	0.4854	?-?
ABCB1|ENSG00000085563	ad	control	176.00	-0.446	0.6558	-+-
BMS1P16|ENSG00000258684	ad	control	31.00	0.282	0.7777	?+?
SPATA31D5P|ENSG00000240632	ad	control	31.00	0.443	0.6578	?+?
DLX1|ENSG00000292098	ad	control	176.00	0.748	0.4542	+-+
IGF1R|ENSG00000140443	ad	control	70.00	-1.290	0.1971	-+?
SND1-DT|ENSG00000240790	ad	control	106.00	0.648	0.517	??+
H1-10|ENSG00000184897	ad	control	176.00	-0.349	0.7269	++-
ZNF641|ENSG00000167528	ad	control	176.00	0.587	0.5575	-++
PPIAP75|ENSG00000271131	ad	control	31.00	0.248	0.8042	?+?
OTOG|ENSG00000188162	ad	control	31.00	-1.780	0.07511	?-?
PARP14|ENSG00000173193	ad	control	176.00	-0.268	0.7885	---
LPXN|ENSG00000110031	ad	control	176.00	-0.474	0.6354	---
RPS16|ENSG00000105193	ad	control	176.00	-0.385	0.7	-+-
FRK|ENSG00000111816	ad	control	176.00	-0.027	0.9786	-+-
SERPIND1|ENSG00000099937	ad	control	176.00	-0.122	0.9026	-+-
CMSS1|ENSG00000184220	ad	control	176.00	0.795	0.4265	+-+
NVL|ENSG00000143748	ad	control	176.00	2.405	0.01617	+++
ZNF638|ENSG00000075292	ad	control	176.00	1.223	0.2212	+++
ZNF37A|ENSG00000075407	ad	control	176.00	0.354	0.7236	-+-
FOXN3-AS1|ENSG00000258920	ad	control	31.00	-0.191	0.8488	?-?
KRT16P1|ENSG00000214856	ad	control	31.00	0.343	0.7313	?+?
LOC124900193|ENSG00000245146	ad	control	70.00	2.076	0.03787	++?
DCST1|ENSG00000163357	ad	control	31.00	0.880	0.3788	?+?
FAM3C|ENSG00000196937	ad	control	176.00	0.609	0.5424	+-+
SHANK2|ENSG00000162105	ad	control	70.00	1.657	0.09745	+-?
SKOR1-AS1|ENSG00000245719	ad	control	31.00	-0.055	0.9562	?-?
FHAD1|ENSG00000142621	ad	control	70.00	-0.680	0.4966	+-?
NUBPL|ENSG00000151413	ad	control	70.00	2.487	0.01288	++?
ATE1-AS1|ENSG00000293468	ad	control	106.00	-0.295	0.768	??-
DMAP1|ENSG00000178028	ad	control	176.00	-0.269	0.7882	+--
KPNB1-DT|ENSG00000263766	ad	control	137.00	0.787	0.4314	?++
DCHS1-AS1|ENSG00000255390	ad	control	137.00	-0.897	0.3696	?--
SLC3A1|ENSG00000138079	ad	control	70.00	2.632	0.00848	++?
IBTK|ENSG00000005700	ad	control	176.00	1.782	0.07473	+++
PABPC1L2A|ENSG00000186288	ad	control	176.00	-1.062	0.2883	+--
MHENCR|ENSG00000232442	ad	control	70.00	-0.195	0.8452	-+?
BLZF1|ENSG00000117475	ad	control	176.00	0.778	0.4368	+-+
MIR4688|ENSG00000264102	ad	control	31.00	0.008	0.9937	?+?
GLB1L3|ENSG00000166105	ad	control	176.00	1.191	0.2335	+-+
LOC105375421|ENSG00000284523	ad	control	31.00	-1.765	0.07753	?-?
NRSN2-AS1|ENSG00000225377	ad	control	176.00	-0.080	0.9365	--+
ZFP92|ENSG00000189420	ad	control	176.00	-1.499	0.1338	---
HYDIN|ENSG00000157423	ad	control	176.00	-1.656	0.09772	---
PCDHA10|ENSG00000291659	ad	control	70.00	0.441	0.6592	-+?
TRNG|ENSG00000210164	ad	control	31.00	1.023	0.3065	?+?
BMAL1|ENSG00000133794	ad	control	176.00	-1.167	0.2434	--+
APBA1|ENSG00000276497	ad	control	176.00	0.032	0.9748	+--
SOWAHA|ENSG00000198944	ad	control	176.00	0.653	0.5137	+-+
OR6J1|ENSG00000255804	ad	control	31.00	-0.039	0.9687	?-?
STK16|ENSG00000115661	ad	control	176.00	0.730	0.4654	-++
TXNDC12|ENSG00000117862	ad	control	70.00	-0.862	0.3885	--?
SLC4A1APP1|ENSG00000232060	ad	control	31.00	-0.716	0.4743	?-?
KHNYN|ENSG00000100441	ad	control	176.00	-0.650	0.5158	-+-
LOC101927179|ENSG00000282917	ad	control	31.00	0.232	0.8168	?+?
LINC00297|ENSG00000224329	ad	control	31.00	0.023	0.9818	?+?
PLPPR4|ENSG00000117600	ad	control	176.00	0.193	0.8471	+-+
DDHD1-DT|ENSG00000258731	ad	control	137.00	0.646	0.5182	?++
RPL7AP15|ENSG00000236806	ad	control	31.00	-0.107	0.915	?-?
LINC00964|ENSG00000249816	ad	control	31.00	0.294	0.7691	?+?
SPC24|ENSG00000161888	ad	control	137.00	0.448	0.6541	?++
PRRX2|ENSG00000167157	ad	control	31.00	-0.686	0.493	?-?
SLC16A12|ENSG00000152779	ad	control	31.00	0.393	0.6941	?+?
BLOC1S4|ENSG00000186222	ad	control	176.00	-2.022	0.04321	---
HS6ST1|ENSG00000136720	ad	control	176.00	-2.329	0.01985	---
MIR1244-2|ENSG00000283498	ad	control	31.00	-0.255	0.7986	?-?
CEROX1|ENSG00000260807	ad	control	70.00	3.028	0.002458	++?
BTBD3-AS1|ENSG00000236526	ad	control	176.00	0.128	0.8982	+-+
Metazoa_SRP|ENSG00000283438	ad	control	31.00	-0.456	0.6487	?-?
Y_RNA|ENSG00000252254	ad	control	31.00	0.008	0.9939	?+?
GATA5|ENSG00000130700	ad	control	31.00	0.351	0.7256	?+?
LOC128092249|ENSG00000286224	ad	control	31.00	-0.118	0.906	?-?
SP4|ENSG00000105866	ad	control	176.00	-0.409	0.6829	-++
LOC101927131|ENSG00000262999	ad	control	106.00	-0.430	0.667	??-
CST2|ENSG00000170369	ad	control	31.00	-0.096	0.9235	?-?
MATCAP2|ENSG00000164542	ad	control	176.00	-0.546	0.585	--+
REG4|ENSG00000134193	ad	control	31.00	-0.083	0.9338	?-?
MTND5P14|ENSG00000230225	ad	control	31.00	0.051	0.9595	?+?
CALCOCO1|ENSG00000012822	ad	control	176.00	0.912	0.3618	++-
AUTS2|ENSG00000158321	ad	control	70.00	-0.104	0.9173	-+?
LINC01727|ENSG00000279082	ad	control	70.00	0.189	0.8499	+-?
SNORD115-29|ENSG00000199704	ad	control	31.00	0.743	0.4577	?+?
GLIPR1L2|ENSG00000180481	ad	control	176.00	0.565	0.5724	+++
TBC1D9|ENSG00000109436	ad	control	176.00	1.695	0.09009	+-+
GNPNAT1|ENSG00000100522	ad	control	176.00	-1.271	0.2036	--+
PFDN1P1|ENSG00000225026	ad	control	31.00	-0.617	0.5374	?-?
RPL29P14|ENSG00000241112	ad	control	137.00	0.358	0.7202	?++
L1CAM-AS1|ENSG00000273769	ad	control	137.00	-0.263	0.7924	?+-
CARS1-AS1|ENSG00000247473	ad	control	31.00	0.269	0.7879	?+?
SRPRB|ENSG00000144867	ad	control	176.00	-1.638	0.1014	--+
DUT-AS1|ENSG00000259488	ad	control	176.00	0.529	0.5966	+-+
FAM47E-STBD1|ENSG00000272414	ad	control	176.00	-1.021	0.3071	--+
B9D1|ENSG00000108641	ad	control	176.00	0.204	0.838	+-+
ZBTB46-AS2|ENSG00000229299	ad	control	31.00	-0.860	0.3898	?-?
LINC02937|ENSG00000230537	ad	control	31.00	0.905	0.3655	?+?
ZNF525|ENSG00000203326	ad	control	176.00	0.177	0.8596	-++
LYSMD4|ENSG00000183060	ad	control	176.00	0.865	0.3871	++-
GZMB|ENSG00000100453	ad	control	31.00	0.735	0.4624	?+?
SLC45A4-AS1|ENSG00000254019	ad	control	106.00	-0.607	0.544	??-
C10orf95-AS1|ENSG00000269609	ad	control	176.00	0.330	0.7415	+-+
ZNF252P|ENSG00000196922	ad	control	70.00	-0.564	0.5726	-+?
GAS2L2|ENSG00000270765	ad	control	31.00	-1.376	0.1688	?-?
LINC02812|ENSG00000230138	ad	control	31.00	-0.147	0.8833	?-?
SNORA79B|ENSG00000222489	ad	control	31.00	-0.772	0.4404	?-?
SNORA12|ENSG00000212464	ad	control	137.00	0.341	0.7333	?-+
CRYZL1|ENSG00000205758	ad	control	176.00	1.563	0.1181	+++
LINC01315|ENSG00000229891	ad	control	176.00	0.865	0.3869	++-
CNN2P9|ENSG00000213149	ad	control	31.00	0.461	0.6448	?+?
FTH1P27|ENSG00000234355	ad	control	31.00	1.258	0.2086	?+?
NRGN|ENSG00000154146	ad	control	176.00	0.170	0.8652	+--
SPEGNB|ENSG00000286095	ad	control	137.00	-0.721	0.4706	?+-
SCARNA4|ENSG00000280466	ad	control	106.00	0.381	0.703	??+
ANKRD65|ENSG00000235098	ad	control	70.00	0.995	0.3199	++?
IFT56|ENSG00000105948	ad	control	176.00	-0.176	0.8605	+-+
FKBP15|ENSG00000119321	ad	control	176.00	-0.096	0.9238	-+-
PTPRCAP|ENSG00000213402	ad	control	106.00	-0.207	0.836	??-
PITX3|ENSG00000107859	ad	control	31.00	-1.371	0.1704	?-?
DCAF8|ENSG00000132716	ad	control	70.00	3.543	0.000396	++?
CDC37P2|ENSG00000261089	ad	control	106.00	-0.366	0.714	??-
PTGER3|ENSG00000050628	ad	control	176.00	-1.045	0.2961	--+
WDR20|ENSG00000140153	ad	control	176.00	-0.043	0.9659	-+-
EEF1A1P50|ENSG00000235253	ad	control	31.00	0.008	0.9939	?+?
CXXC5-AS1|ENSG00000250635	ad	control	137.00	-0.738	0.4605	?+-
SNRPD2P2|ENSG00000223982	ad	control	31.00	-0.502	0.6154	?-?
PDCD4-AS1|ENSG00000203497	ad	control	137.00	0.457	0.6474	?++
NDUFB11|ENSG00000147123	ad	control	176.00	-0.175	0.861	+--
SELENOI|ENSG00000138018	ad	control	176.00	-0.122	0.9029	+-+
VOPP1-DT|ENSG00000223475	ad	control	137.00	-0.139	0.8893	?--
CIDEA|ENSG00000176194	ad	control	176.00	0.240	0.8107	+--
TNIP1|ENSG00000145901	ad	control	176.00	-0.497	0.6191	-++
NUTM2B|ENSG00000188199	ad	control	176.00	-1.354	0.1757	---
PCBP2|ENSG00000197111	ad	control	70.00	0.265	0.7913	-+?
FAM168B|ENSG00000152102	ad	control	176.00	0.098	0.9216	-+0
LIN28B-AS1|ENSG00000203809	ad	control	31.00	-3.569	0.000359	?-?
LINC01864|ENSG00000267522	ad	control	31.00	-0.213	0.8312	?-?
FAM157D|ENSG00000282572	ad	control	31.00	-1.591	0.1116	?-?
ROR1-AS1|ENSG00000223949	ad	control	106.00	0.752	0.452	??+
WWTR1-AS1|ENSG00000241313	ad	control	137.00	-0.531	0.5956	?--
CABP1|ENSG00000157782	ad	control	70.00	0.697	0.4858	+-?
DHCR7-DT|ENSG00000254682	ad	control	137.00	-0.859	0.3903	?+-
RNASEH1P2|ENSG00000231458	ad	control	137.00	0.513	0.6082	?-+
FABP5P3|ENSG00000241735	ad	control	31.00	0.524	0.6	?+?
SLC32A1|ENSG00000101438	ad	control	176.00	-0.385	0.7	+--
MROH8|ENSG00000292233	ad	control	176.00	0.128	0.8983	+-+
THEM4|ENSG00000159445	ad	control	176.00	0.939	0.3475	++-
METTL5|ENSG00000138382	ad	control	176.00	0.267	0.7893	-++
PIBF1|ENSG00000083535	ad	control	176.00	1.467	0.1425	+++
LOC100418961|ENSG00000242261	ad	control	145.00	-0.712	0.4764	-?-
COPS8|ENSG00000198612	ad	control	70.00	-0.369	0.7121	+-?
LINC03043|ENSG00000275356	ad	control	31.00	0.245	0.8066	?+?
IGHD|ENSG00000211898	ad	control	31.00	-0.757	0.4489	?-?
STARD7|ENSG00000084090	ad	control	70.00	-0.772	0.4398	-+?
ZNF432|ENSG00000256087	ad	control	176.00	0.995	0.3198	+-+
VN1R103P|ENSG00000213777	ad	control	31.00	0.096	0.9239	?+?
SERF1A|ENSG00000172058	ad	control	176.00	0.649	0.5163	+-+
CLYBL-AS1|ENSG00000234303	ad	control	31.00	0.406	0.6846	?+?
MPG|ENSG00000103152	ad	control	176.00	0.104	0.9168	+-+
AHCYP2|ENSG00000238181	ad	control	31.00	-0.208	0.8349	?-?
SCGB2B2|ENSG00000205209	ad	control	137.00	0.162	0.871	?-+
SLC25A6P4|ENSG00000266909	ad	control	31.00	0.099	0.921	?+?
SLC52A1|ENSG00000132517	ad	control	137.00	0.390	0.6962	?++
