gene_name	log2_fold_change	p_value	sample_size	ref_allele	non_ref_allele
TIMM17A|ENSG00000134375	-0.742715251	0.005039655	18	Control	AD
NDOR1|ENSG00000188566	0.529060055	0.005088242	18	Control	AD
MIPOL1|ENSG00000151338	0.414477429	0.005131152	18	Control	AD
FHL1|ENSG00000022267	-0.393584094	0.005134575	18	Control	AD
ZNF20|ENSG00000132010	0.916355424	0.005137255	18	Control	AD
GTF2A1|ENSG00000165417	-0.337344175	0.005140645	18	Control	AD
PER1|ENSG00000179094	0.523407973	0.005146078	18	Control	AD
C1orf35|ENSG00000143793	0.456420903	0.005182169	18	Control	AD
CACFD1|ENSG00000280479	0.58121579	0.00518409	18	Control	AD
HIP1R|ENSG00000130787	0.678086791	0.005195761	18	Control	AD
TNK2|ENSG00000061938	0.379651513	0.005204143	18	Control	AD
DRD4|ENSG00000069696	1.370051814	0.005216931	18	Control	AD
DENND1B|ENSG00000213047	-0.409310059	0.005245683	18	Control	AD
MITF|ENSG00000187098	0.448545361	0.005270651	18	Control	AD
BICRA|ENSG00000063169	0.537851236	0.005283428	18	Control	AD
TCOF1|ENSG00000070814	0.350658047	0.005295193	18	Control	AD
MICAL3|ENSG00000243156	0.331451345	0.005301278	18	Control	AD
VGF|ENSG00000128564	-1.306073729	0.005301529	18	Control	AD
TOP1MT|ENSG00000184428	0.388039392	0.005304304	18	Control	AD
TFAP4|ENSG00000090447	0.44555403	0.005339255	18	Control	AD
PNKD|ENSG00000127838	-0.649379624	0.005402363	18	Control	AD
SGTB|ENSG00000197860	-0.814363902	0.005407527	18	Control	AD
CCDC81|ENSG00000149201	0.589609919	0.005432627	18	Control	AD
ZBTB33|ENSG00000177485	-0.32303389	0.005439656	18	Control	AD
	0.702881126	0.005446339	18	Control	AD
DNAJC10|ENSG00000077232	-0.332118639	0.005505959	18	Control	AD
SOWAHC|ENSG00000198142	0.816664336	0.005522294	18	Control	AD
SEC61B|ENSG00000106803	-0.526615738	0.005525626	18	Control	AD
STXBP6|ENSG00000168952	-0.561151959	0.005529073	18	Control	AD
OSTF1|ENSG00000134996	-0.649369066	0.005535018	18	Control	AD
SLC9A1|ENSG00000090020	-0.415921203	0.00553594	18	Control	AD
ACADVL|ENSG00000072778	0.404489158	0.005550735	18	Control	AD
MRPS23|ENSG00000181610	-0.41378618	0.005575259	18	Control	AD
MRPL9|ENSG00000143436	-0.44057501	0.005615029	18	Control	AD
MAP10|ENSG00000212916	-1.058760256	0.005624197	18	Control	AD
PHF2|ENSG00000197724	0.503604807	0.00562496	18	Control	AD
RBM19|ENSG00000122965	0.369882123	0.005665978	18	Control	AD
IGF2|ENSG00000167244	1.546902446	0.00566712	18	Control	AD
